Advanced Authorize.Net Settings,Erweiterte Authorize.Net-Einstellungen,module,Magento_AuthorizenetAcceptjs
Advanced Braintree Settings,Erweiterte Braintree-Einstellungen,,
Advanced Fraud Protection,Erweiterter Betrugs-Schutz,,
Advanced Inventory,Erweitertes Inventar,,
Advanced Pricing,Erweiterte Preisgestaltung,,
Advanced Reporting,Erweiterte Berichterstattung,module,Magento_Analytics
Advanced Reporting Service,Erweiterter Berichtsservice,module,Magento_Analytics
Advanced Search,Erweiterte Suche,,
Advanced Search Results,Erweiterte Suchergebnisse,module,Magento_CatalogSearch
Advanced Section,Abschnitt Erweitert,module,Magento_Config
Advanced Settings,Erweiterte Einstellungen,,
advanced settings,erweiterte Einstellungen,module,Temando_Shipping
Advertise PayPal Credit,Für PayPal Credit werben,,
Advertising Channels,Werbekanäle,module,Magento_GoogleShoppingAds
After %remaining_days day(s) these points will expire.,Diese Punkte laufen nach %remaining_days Tag(en) ab.,,
After Adding a Product Redirect to Shopping Cart,Nach Hinzufügen eines Artikels zum Warenkorb weiterleiten,,
After approval by administrator.,Nach Genehmigung eines Administrators,,
After Discount,Nach Rabatt,,
After number of attempts to login,Nach Anzahl der Loginversuche,,
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location and then ""Save Config"". Media will not be available in the new location until the synchronization process is complete.","Nachdem Sie einen neuen Medienspeicherort ausgewählt haben, drücken Sie die Schaltfläche ""Synchronisieren"", um alle Medien an diesen Ort zu übertragen, und dann ""Konfiguration speichern"". Die Medien sind an dem neuen Speicherort nicht verfügbar, bis der Synchronisierungsprozess abgeschlossen ist.",module,Magento_MediaStorage
"After selecting a new media storage location, press the Synchronize button to transfer all media to that location. Media will not be available in the new location until the synchronization process is complete.","Nach der Auswahl eines neuen Medienablageorts, drücken Sie die Schaltfläche Synchronisieren, um alle Medien zu dieser Stelle zu übertragen. Medien stehen somit nicht im neuen Standort zur Verfügung, bis die Synchronisation abgeschlossen ist.",,
"After you make your selections, click the ""Create"" button.' ' Then stand by while the System Report is generated. This may take a few minutes.' ' You will receive a notification once this step is completed.","Nachdem Sie Ihre Auswahlen getroffen haben, klicken Sie auf ""Erstellen"". Anschließend wird der Systembericht erstellt. Dies kann einige Minuten dauern. Sie erhalten eine Benachrichtigung, wenn dieser Schritt abgeschlossen ist.",,
Afterwards we will automatically request payment again from Amazon Pay and you will receive a confirmation email,Danach werden wir automatisch die Zahlung erneut von Amazon Pay anfordern und Sie erhalten eine Bestätigungs-E-Mail.,module,Amazon_Payment
Aggregated Information,Angesammelte Informationen,,
Agreement Information,Vereinbarungsinformationen,,
"Aktionen, die unter ""Login als Kunde"" durchgeführt werden, wirken sich auf die tatsächlichen Kundendaten aus.",module,Magento_LoginAsCustomerAdminUi,
Alert Email Sender,Alarm-E-Mail-Absender,,
Alert me when this item is available.,"Benachrichtigen, wenn dieser Artikel verfügbar ist.",,
Alert price,Warnpreis,module,Magento_Catalog
Alert Price,Warnpreis,module,Magento_Catalog
Alert stock,Alarmbestand,module,Magento_Catalog
Alert Stock,Benachrichtigung Lagerbestand,module,Magento_Catalog
Alert subscription has been saved.,Benachrichtigungsabonnement wurde gespeichert.,,
Algorithm which provides Source Selections based on predefined priority of Source,"Algorithmus, der Quellselektionen basierend auf der vordefinierten Priorität der Quelle bereitstellt.",module,Magento_InventorySourceSelectionApi
Algorithm which provides Source Selections based on shipping address distance from the source,"Algorithmus, der Quellselektionen basierend auf der Entfernung der Lieferadresse von der Quelle bereitstellt.",module,Magento_InventoryDistanceBasedSourceSelection
All,Alle,,
ALL,ALLE,,
All,Alle(s),lib,lib/web/mage/menu.js
All ,Alle  ,lib,lib/web/mage/menu.js
All %1,Alle %1,lib,lib/web/mage/menu.js
All Allowed Countries,Alle erlaubten Länder,,
All Cache,Alle Caches,,
All Configurable Cron Jobs,Alle konfigurierbaren Cron-Jobs,,
All Countries,Alle Länder,,
All countries,Alle Länder,,
All Customer Groups,Alle Kundengruppen,,
All Customers,Alle Kunden,,
All Eav Attributes,Alle EAV-Attribute,,
All Empty Layout Pages,Alle leeren Layout-Seiten,,
All Files,Alle Dateien,,
All Forms,Alle Formulare,,
All Global Cron Jobs,Alle globalen Cron-Jobs,,
ALL GROUPS,ALLE GRUPPEN,,
All Items,Alle Artikel,,
All other open sessions for this account were terminated.,Alle anderen offenen Sessions für dieses Konto wurden beendet.,,
All Pages,Alle Seiten,,
All processes should be complete,Alle Prozesse sollten abgeschlossen sein,,
All Product Types,Alle Produkttypen,,
All products,Alle Produkte,,
"All products - recently added products, New products - products marked as new","Alle Produkte - kürzlich hinzugefügt Produkte, neue Produkte - als neu markierte Produkte",,
All Reviews,Alle Bewertungen,,
All Reviews of Customer `%1`,"Alle Bewertungen von Kunden ""%1""",,
All Reviews of Product `%1`,Alle Bewertungen des Produkts `%1',,
All Store Views,Alle Store Views,,
All Store Views,Alle Store Views,module,Magento_Search
All Stores,Alle Stores,,
All the address information matched,Alle Adressinformationen übereinstimmend,,
"All the times are in minutes. Use ""0"" if you want to skip automatic clearance.","Alle Zeiten sind in Minuten angegeben. Verwenden Sie ""0"", wenn Sie die automatische Freigabe überspringen möchten.",module,Magento_MysqlMq
All Themes,Alle Themes,,
All unassigned sales channels will be assigned to the Default Stock,Alle nicht zugeordneten Vertriebskanäle werden dem Standardbestand zugeordnet.,module,Magento_InventorySalesAdminUi
All Users,Alle Benutzer,,
All valid rates have been saved.,Alle gültigen Tarife wurden gespeichert.,,
All Websites,Alle Websites,,
All Wish Lists,Alle Wunschlisten,,
Allocated Sources,Zugewiesene Quellen,module,Magento_InventoryShippingAdminUi
Allocated sources,Zugewiesene Quellen,module,Magento_InventoryShippingAdminUi
Allow,Erlauben,,
Allow abandoned cart for non-subscribed contacts,Verlassenen Warenkorb für nicht abonnierte Kontakte zulassen,module,Dotdigitalgroup_Email
Allow Adding to Cart,Hinzufügen zum Einkaufswagen erlauben,,
Allow admin usage data collection,Erlauben Sie die Erfassung von Admin-Nutzungsdaten,module,Magento_AdminAnalytics
Allow Alert When Product Comes Back in Stock,"Alarm erlauben, wenn Produkt wieder auf Lager ist",,
Allow Alert When Product Price Changes,Alarm bei Produktpreisänderung erlauben,,
Allow all,Alle erlauben,module,Amasty_GdprCookie
Allow All Products per Page,Alle Artikel pro Seite erlauben,,
Allow Anonymous Guest Access,Anonymen Gastzugang erlauben,,
Allow B2B payments (Not available in all markets. Must be setup in your contract with Klarna),Zulassen von B2B-Zahlungen (Nicht in allen Märkten verfügbar. Muss in Ihrem Vertrag mit Klarna eingerichtet sein),module,Klarna_Kp
Allow Browsing Category,Durchsuchen von Kategorien erlauben,,
Allow Cookies,Cookies zulassen,,
Allow Countries,Erlaubte Länder,,
Allow customer data to be shared with Klarna before customer places the order. (Enabling this option has an effect in the US only),"Ermöglichen Sie die Weitergabe von Kundendaten an Klarna, bevor der Kunde die Bestellung aufgibt. (Die Aktivierung dieser Option wirkt sich nur in den USA aus)",module,Klarna_Kp
Allow Customers to Add Custom Message to Invitation Email,"Kunden erlauben, eine benutzerdefinierte Nachricht zur Einladungs-Mail hinzuzufügen",,
Allow Duplicate Cards,Doppelte Karten erlauben,,
Allow Dynamic Media URLs in Products and Categories,Dynamische Medien- URLs in Produkten und Kategorien erlauben,,
Allow everything,Alles zulassen,module,Magento_Backend
Allow everything,Alles zulassen,module,Magento_Config
Allow for Guests,Für Gäste erlauben,,
Allow Gift Message,Geschenknachricht erlauben,,
Allow Gift Messages for Order Items,Erlaube Geschenknachricht für bestellte Artikel,,
Allow Gift Messages on Order Level,Erlaube Geschenknachricht auf Auftragsebene,,
Allow Gift Receipt,Geschenkbeleg erlauben,,
Allow Gift Wrapping for Order Items,Geschenkverpackung für Bestellartikel erlauben,,
Allow Gift Wrapping on Order Level,Geschenkverpackung auf Bestellebene erlauben,,
Allow Guest Checkout,Checkout für Gäste erlauben,,
Allow Guest Subscription,Abonnement für Gäste erlauben,,
Allow Guests to Write Reviews,"Gästen erlauben, Bewertungen zu verfassen",,
Allow HTML Tags on Storefront,HTML-Tags in Storefront erlauben,,
Allow in Billing Agreement Wizard,Im Abrechnungsvereinbarungs-Wizard erlauben,,
Allow Magento to track admin usage in order to improve the quality and user experience.,"Erlauben Sie Magento, die Nutzung durch Administratoren zu verfolgen, um die Qualität und die Benutzererfahrung zu verbessern.",module,Magento_AdminAnalytics
Allow Message,Nachricht erlauben,,
Allow Multiple Boxes for Shipping,Mehrere Pakete für Versand erlauben,module,Magento_Catalog
Allow Multiple Boxes for Shipping,Mehrere Pakete für Versand erlauben,module,Magento_CatalogInventory
Allow Multiple Boxes for Shipping.,Mehrere Pakete für Versand erlauben,,
Allow non-subscribed contacts to be imported,Ermöglicht den Import von nicht abonnierten Kontakten.,module,Dotdigitalgroup_Email
Allow Printed Card,Gedruckte Karte erlauben,,
Allow Qty Below 0,Menge unter 0 erlauben,,
Allow Qty Below 0 and Notify Customer,Menge unter 0 erlauben und Kunden benachrichtigen,,
Allow Reorder,Nachbestellug erlauben,,
Allow Resend,Erneutes Senden erlauben,module,Dotdigitalgroup_Email
Allow review reminder for non-subscribed contacts,Überprüfungserinnerung für nicht abonnierte Kontakte zulassen,module,Dotdigitalgroup_Email
Allow Shipping to Multiple Addresses,Lieferung an mehrere Adressen erlauben,,
Allow Symlinks,Symlinks erlauben,,
Allow to Choose State if It is Optional for Country,"Bundeslandauswahl erlauben, wenn es optional für das Land ist",,
Allow To Edit Contact Information,Bearbeiten von Kontaktinformationen erlauben,,
Allow to Edit Shipping Address Entered During Checkout on PayPal Side,Ändern der Versand-Adresse während des Bezahlvorgangs auf der PayPal-Seite erlauben,,
Allow Zero GrandTotal,Gesamtsumme Null erlauben,module,Magento_Sales
Allow Zero GrandTotal for Creditmemo,Gesamtsumme Null für Gutschrift erlauben,module,Magento_Sales
"Allowable values: """"paypal"""" primary"""" (default) your_custom_value (a custom payment page style from your merchant account profile).","Erlaubte Werte: ""paypal"" , ""primary"" (Standard) , your_custom_value (ein benutzerdefinierter Zahlungsseitenstil von Ihrem Händlerkontoprofil)",,
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Zulässige Werte: ""PayPal"", ""primary"" (Standard), your_custom_value (ein benutzerdefinierter Zahlungsseiten-Stil von Ihrem Händler-Konto-Profil).",,
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Erlaubte Werte: ""paypal"", ""primary"" (Standard), your_custom_value (eine benutzerdefinierter Zahlungsseitenstil von Ihrem Händler-Konto-Profil).",,
Allowed Countries,Erlaubte Länder,module,Klarna_Kp
Allowed Credit Card Types,Erlaubte Kreditkartentypen,,
Allowed Currencies,Erlaubte Währungen,,
Allowed Errors Count,Erlaubte Fehleranzahl,,
Allowed file types *.css.,Erlaubte Dateitypen *.css.,,
Allowed file types *.css.,Erlaubte Dateitypen *.css.,module,Magento_Theme
Allowed file types *.js.,Erlaubte Dateitypen *.js.,,
Allowed file types *.js.,Erlaubte Dateitypen *.js.,module,Magento_Theme
"Allowed file types: ICO, PNG, GIF, JPG, JPEG, APNG, SVG. Not all browsers support all these formats!","Erlaubte Dateitypen: ICO, PNG, GIF, JPG, JPEG, APNG, SVG. Nicht alle Browser unterstützen alle diese Formate!",,
"Allowed file types: ico, png, gif, jpg, jpeg, apng, svg. Not all browsers support all these formats!","Erlaubte Dateitypen: ico, png, gif, jpg, jpeg, apng, svg. Nicht alle Browser unterstützen alle diese Formate!",module,Magento_Theme
"Allowed file types: jpeg, gif, png.","Erlaubte Dateitypen: JPEG, GIF, PNG",,
"Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in the width/height fields below.","Erlaubte Dateitypen: jpg, jpeg, gif, png. Um das Logo für hochauflösende Displays zu optimieren, laden Sie ein Bild hoch, dass 3x der normalen Größe hat und geben Sie dann 1x Abmessungen in Breite / Höhe in die unteren Felder ein.",module,Magento_Email
"Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in width/height fields below.","Erlaubte Dateitypen: jpg, jpeg, gif, png. Um das Logo für hochauflösende Displays zu optimieren, laden Sie ein Bild hoch, dass 3x der normalen Größe hat und geben Sie dann 1x Abmessungen in Breite / Höhe in die unteren Felder ein.",,
"Allowed file types: png, gif, jpg, jpeg, svg.","Erlaubte Dateitypen: png, gif, jpg, jpeg, svg.",module,Magento_Theme
"Allowed file types:PNG, GIF, JPG, JPEG, SVG.","Erlaubte Dateitypen: PNG, GIF, JPG, JPEG, SVG.",,
Allowed IPs,Erlaubte IPs,module,Amazon_Core
Allowed IPs (comma separated),Erlaubte IPs (Komma-getrennt),,
Allowed IPs (comma separated),Erlaubte IPs (Komma-getrennt),module,Magento_Developer
Allowed Javascript Origins,Erlaubte Javascript-Ursprünge,module,Amazon_Core
Allowed Methods,Erlaubte Methoden,,
Allowed Return URLs,Erlaubte Rückgabe-URLs,module,Amazon_Core
Allowed Scopes,Erlaubte Geltungsbereiche,,
Allows customers to stay logged in when switching between different stores.,"Kunden erlauben, während des Wechsesl zwischen verschiedenen Shops eingeloggt zu bleiben.",,
Allows use fallback logic for replacing swatch image with product swatch or base image,Erlaubt die Verwendung einer Fallback-Logik um das Farbfeld-Bild mit dem Produkt-Farbfeld oder Basis-Bild zu ersetzen.,,
Alpha Only,Nur alphanumerisch,,
Alphabetical,Alphabetisch,,
Alphanumeric,Alphanumerisch,,
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Alphanumerische, Bindestrich- und Unterstrichzeichen werden für Dateinamen empfohlen. Unpassende Zeichen werden mit '_' ersetzt.",,
Already have an account?,Haben Sie bereits ein Konto?,module,Yotpo_Yotpo
Als Kunde anmelden: Store-Ansicht auswählen,module,Magento_LoginAsCustomerAdminUi,
Also affects mini-shopping cart.,Wirkt sich auch auf den Mini-Einkaufswagen aus.,,
Alt Text,Alternativer Text,,
"Alternative text for next link in pagination menu. If empty, default arrow image will used.","Alternativer Text für den Link zur nächsten Seite. Wenn leer, wird der Standardpfeil verwendet.",,
"Alternative text for previous link in pagination menu. If empty, default arrow image will used.","Alternativer Text für den Link zur vorherigen Seite. Wenn leer, wird der Standardpfeil verwendet.",,
"Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.","Alternativer Text für den Link zur nächsten Seite. Wenn leer, wird der Standardpfeil verwendet.",module,Magento_Backend
"Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.","Alternativer Text für den Link zur vorigen Seite. Wenn leer, wird der Standardpfeil verwendet.",module,Magento_Backend
Always,Immer,,
Always (during development),Immer (während der Entwicklung),,
Always (during development),Immer (während der Entwicklung),module,Magento_Config
Always optional.,Immer optional.,,
AM,Vormittags (a.m.),,
Amazon authorize invalid state : Transaction timed out.,Amazon autorisiert ungültigen Status : Die Transaktion wurde zeitlich begrenzt.,module,Amazon_Payment
Amazon could not process your request.,Amazon konnte Ihre Anfrage nicht bearbeiten.,module,Amazon_Core
Amazon could not process your request.,Amazon konnte Ihre Anfrage nicht bearbeiten.,module,Amazon_Payment
Amazon Pay,Amazon Pay,module,Amazon_Core
Amazon Pay Logo,Amazon Pay Logo,module,Amazon_Core
Amazon Pay refund successful.,Amazon Pay Rückerstattung erfolgreich.,module,Amazon_Payment
Amazon Pay was not able to process your payment,Amazon Pay konnte Ihre Zahlung nicht bearbeiten.,module,Amazon_Payment
"Amazon Pay was unable to authenticate the payment instrument.  Please try again, or use a different payment method.","Amazon Pay konnte das Zahlungsinstrument nicht authentifizieren.  Bitte versuchen Sie es erneut, oder verwenden Sie eine andere Zahlungsmethode.",module,Amazon_Payment
AmazonPaymentAdapter: Bad status - no capture details available.,AmazonPaymentAdapter: Schlechter Status - keine Erfassungsdetails verfügbar.,module,Amazon_Payment
"AmazonPaymentAdapter: Improperly formatted XML response, no response code available.","AmazonPaymentAdapter: Falsch formatierte XML-Antwort, kein Antwortcode verfügbar.",module,Amazon_Payment
AmazonPaymentAdapter: Unable to capture pending information for capture.,"AmazonPaymentAdapter: Es ist nicht möglich, ausstehende Informationen zur Erfassung zu erfassen.",module,Amazon_Payment
American Express,American Express,module,Magento_Payment
Amount,Menge,,
amount %1,Betrag %1,,
Amount Balance,Saldobetrag,,
Amount doesn't match.,Betrag stimmt nicht überein.,,
Amount in %1,Betrag in %1,,
Amount: %1.,Menge: %1.,,
Amounts,Beträge,,
An amount of %1 will be captured after being approved at the payment gateway.,"Der Betrag von %1 wird erfasst, nachdem es im Zahlungs-Gateway zugelassen wurde.",,
An amount on which to change the balance,"Ein Betrag, um den der Saldo verändert wird.",,
An array expected: %1,Array erwartet: %1,,
An attribute code must be fewer than %1 characters.,Ein Attributcode muss weniger als %1 Zeichen enthalten.,,
An attribute code must not be less than %1 and more than %2 characters.,Ein Attributcode darf nicht kleiner als %1 und größer als %2 Zeichen sein.,module,Magento_Eav
An attribute code must not be more than %1 characters.,Ein Attribut-Code darf nicht länger als %1 Zeichen lang sein.,,
"An attribute group named ""/name/"" already exists.","Eine Attributgruppe namens ""/name/"" existiert bereits.",module,Magento_Catalog
"An attribute group named ""/name/"" already exists"".","Eine Attributgruppe mit dem Namen ""\name\"" existiert bereits.",,
An attribute has been removed. This attribute will no longer appear in your configurations.,Ein Attribut ist entfernt worden. Dieses Attribut wird nicht mehr in Ihrer Konfiguration angezeigt.,,
An attribute set named '%1' already exists.,"Ein Attributset mit dem Namen ""%1"" ist bereits vorhanden.",,
"An attribute set named ""%1"" already exists.","Ein Attribut-Set mit dem Namen ""%1"" ist bereits vorhanden.",,
An attribute with the same code (%1) already exists.,Es existiert bereits ein Attribut mit demselben Code (%1).,,
An attribute with the same code (%1) already exists.,Es existiert bereits ein Attribut mit demselben Code (%1).,module,Magento_Catalog
An attribute with the same code already exists.,Ein Attribut mit demselben Code existiert bereits.,,
An attribute with this code already exists.,Ein Attribut mit diesem Code existiert bereits.,,
An authentication error occurred. Verify and try again.,Es ist ein Authentifizierungsfehler aufgetreten. Überprüfen Sie und versuchen Sie es erneut.,module,Magento_Backend
An email was not sent because the gift card account is not active.,"Eine E-Mail wurde nicht gesendet, weil das Geschenkkartenkonto nicht aktiv ist.",,
An email wasn't specified. Enter the email and try again.,Eine E-Mail wurde nicht angegeben. Geben Sie die E-Mail ein und versuchen Sie es erneut.,module,Magento_CustomerImportExport
An empty value disables this limitation.,Ein leerer Wert deaktiviert diese Einschränkung.,,
An error has occured,Ein Fehler ist aufgetreten,module,Amasty_GdprCookie
An error has occurred,Ein Fehler ist aufgetreten,module,Amasty_GdprCookie
An error has occurred. See error log for details.,Ein Fehler ist aufgetreten. Details finden Sie im Fehlerprotokoll.,,
An error occurred,Ein Fehler ist aufgetreten,,
An error occurred during adobe stock asset save: %error,Beim Speichern von Adobe-Aktien ist ein Fehler aufgetreten: %error,module,Magento_AdobeStockAsset
An error occurred during email sending.,Beim Senden von E-Mails ist ein Fehler aufgetreten.,module,Temando_Shipping
An error occurred during get asset keywords: %1,Bei den get asset-Schlüsselwörtern ist ein Fehler aufgetreten: %1,module,Magento_MediaGallery
An error occurred during get asset list: %error,Während des Abrufs der Bestandsliste ist ein Fehler aufgetreten: %error,module,Magento_AdobeStockAsset
An error occurred during get media asset list: %1,Beim Abrufen der Media-Asset-Liste ist ein Fehler aufgetreten: %1,module,Magento_MediaGallery
An error occurred during get user data. Contact support.,Beim Abrufen von Benutzerdaten ist ein Fehler aufgetreten. Kontaktieren Sie den Support.,module,Magento_AdobeIms
An error occurred during logout operation.,Während des Abmeldevorgangs ist ein Fehler aufgetreten.,module,Magento_AdobeIms
An error occurred during mass deletion of data collector backups. Please review log and try again.,Bei der Massenlöschung der Datensammlungs-Backups ist ein Fehler aufgetreten. Bitte überprüfen Sie das Protokoll und versuchen Sie es erneut.,,
An error occurred during mass deletion of system reports. Please review log and try again.,Bei der Massenlöschung der Systemberichte ist ein Fehler aufgetreten. Bitte überprüfen Sie das Protokoll und versuchen Sie es erneut.,,
An error occurred during media asset save: %1,Beim Speichern von Medien-Assets ist ein Fehler aufgetreten: %1,module,Magento_MediaGallery
An error occurred during related images serialization: %error,Bei der Serialisierung verwandter Bilder ist ein Fehler aufgetreten: %error,module,Magento_AdobeStockImage
An error occurred during retrieve files information.,Beim Abrufen von Dateiinformationen ist ein Fehler aufgetreten.,module,Magento_AdobeStockClient
An error occurred during save asset keyword links: %1,Beim Speichern von Asset-Schlüsselwort-Verknüpfungen ist ein Fehler aufgetreten: %1,module,Magento_MediaGallery
An error occurred during save asset keyword: %1,Ein Fehler ist beim Speichern des Asset-Schlüsselwortes aufgetreten: %1,module,Magento_MediaGallery
An error occurred during test Adobe Stock API connection,Beim Testen der Adobe Stock API-Verbindung ist ein Fehler aufgetreten,module,Magento_AdobeStockAdminUi
"An error occurred during the attempt to grant permissions. For details, see the exceptions log.","Beim Versuch, Berechtigungen zu vergeben, ist ein Fehler aufgetreten. Weitere Informationen finden Sie im Ausnahmeprotokoll.",module,Magento_Integration
An error occurred during user profile save: %error,Beim Speichern des Benutzerprofils ist ein Fehler aufgetreten: %error,module,Magento_AdobeIms
An error occurred on attempt to fetch related images.,"Beim Versuch, verwandte Bilder abzurufen, ist ein Fehler aufgetreten.",module,Magento_AdobeStockImageAdminUi
An error occurred on attempt to license and save the image.,"Beim Versuch, das Bild zu lizenzieren und zu speichern, ist ein Fehler aufgetreten.",module,Magento_AdobeStockImageAdminUi
An error occurred on attempt to retrieve image licensing information.,"Beim Versuch, Bildlizenzierungsinformationen abzurufen, ist ein Fehler aufgetreten.",module,Magento_AdobeStockImageAdminUi
An error occurred on attempt to retrieve user quota.,"Beim Versuch, die Benutzerquote abzurufen, ist ein Fehler aufgetreten.",module,Magento_AdobeStockImageAdminUi
An error occurred on attempt to save image.,"Beim Versuch, das Bild zu speichern, ist ein Fehler aufgetreten.",module,Magento_AdobeStockImageAdminUi
An error occurred on attempt to save the image.,"Beim Versuch, das Bild zu speichern, ist ein Fehler aufgetreten.",module,Magento_AdobeStockImageAdminUi
An error occurred on the server. Please try to place the order again.,Auf dem Server ist ein Fehler aufgetreten. Geben Sie Ihre Bestellung bitte erneut auf.,module,Magento_Authorizenet
An error occurred on the server. Please try to place the order again.,"Es ist ein Fehler auf dem Server aufgetreten. Versuchen Sie bitte noch einmal, den Auftrag zu erteilen.",module,Magento_Checkout
An error occurred on the server. Please try to place the order again.,"Ein Fehler ist auf dem Server aufgetreten. Versuchen Sie bitte erneut, den Auftrag zu erteilen.",module,Magento_Quote
An error occurred on the server. Please try to place the order again.,Auf dem Server ist ein Fehler aufgetreten. Bitte versuchen Sie die Bestellung erneut aufzugeben.,module,Magento_Payment
An error occurred validating the nonce,Bei der Validierung des Einmalswerts ist ein Fehler aufgetreten.,,
An error occurred while clearing the image cache.,Während des Löschens des Bilder-Cache ist ein Fehler aufgetreten.,,
An error occurred while clearing the JavaScript/CSS cache.,Während des Löschens des JavaScript/CSS-Cache ist ein Fehler aufgetreten.,,
An error occurred while creating shipping label.,Beim Erstellen des Versandetiketts ist ein Fehler aufgetreten.,,
An error occurred while deleting the carrier: %1,Beim Löschen des Trägers ist ein Fehler aufgetreten: %1,module,Temando_Shipping
An error occurred while deleting the container: %1,Beim Löschen des Containers ist ein Fehler aufgetreten: %1,module,Temando_Shipping
An error occurred while deleting the location: %1,Beim Löschen des Speicherorts ist ein Fehler aufgetreten: %1,module,Temando_Shipping
An error occurred while deleting the rule. Please review the log and try again.,Beim Löschen der Regel ist ein Fehler aufgetreten. Bitte überprüfen Sie das Protokoll und versuchen Sie es erneut.,module,Dotdigitalgroup_Email
An error occurred while deleting the system report. Please review log and try again.,Beim Löschen des Systemberichts ist ein Fehler aufgetreten. Bitte überprüfen Sie das Protokoll und versuchen Sie es erneut.,,
An error occurred while deleting this role.,Beim Löschen dieser Rolle ist ein Fehler aufgetreten.,,
An error occurred while disabling cache.,Während des Deaktivierens des Cache ist ein Fehler aufgetreten.,,
An error occurred while enabling cache.,Während des Aktivierens des Cache ist ein Fehler aufgetreten.,,
An error occurred while loading data.,Beim Laden von Daten ist ein Fehler aufgetreten.,module,Temando_Shipping
An error occurred while loading tax rates.,Beim Laden von Steuersätzen ist ein Fehler aufgetreten.,module,Magento_Tax
An error occurred while loading this tax rate.,Beim Laden dieses Steuersatzes ist ein Fehler aufgetreten.,,
An error occurred while logging process.,Beim Protokollierungsprozess ist ein Fehler aufgetreten.,module,Magento_ReleaseNotification
An error occurred while processing your form. Please try again later.,Bei der Bearbeitung Ihres Formulars ist ein Fehler aufgetreten. Bitte versuchen Sie es später noch einmal.,module,Magento_Contact
An error occurred while refreshing cache.,Während des Aktualisierens des Cache ist ein Fehler aufgetreten.,,
An error occurred while saving account.,Beim Speichern des Kontos ist ein Fehler aufgetreten.,,
An error occurred while saving the option. Please try to save again.,Beim Speichern der Option ist ein Fehler aufgetreten. Bitte versuchen Sie erneut zu speichern.,module,Magento_ConfigurableProduct
An error occurred while saving the URL rewrite. Please try to save again.,Beim Speichern der URL-Neuschreibung ist ein Fehler aufgetreten. Bitte versuchen Sie erneut zu speichern.,module,Magento_UrlRewrite
An error occurred while saving this role.,Beim Speichern dieser Rolle ist ein Fehler aufgetreten.,,
An error occurred while saving your subscription preferences.,Beim Speichern Ihrer Abonnementeinstellungen ist ein Fehler aufgetreten.,module,Dotdigitalgroup_Email
An error occurred while showing the product views report. ' 'Please review the log and try again.,Beim Anzeigen des Produktansichtsberichts ist ein Fehler aufgetreten. Bitte überprüfen Sie das Protokoll und versuchen Sie es erneut.,,
An error occurred while showing the product views report. Please review the log and try again.,"Während der Produktansichten-Bericht angezeigt wurde, ist ein Fehler aufgetreten. Bitte überprüfen Sie das Protokoll und versuchen es erneut.",,
An error occurred while the system report was being created. Please review the log and try again.,Während der Erstellung des Systemberichts ist ein Fehler aufgetreten. Bitte überprüfen Sie das Protokoll und versuchen Sie es erneut.,,
"An error occurred. For details, see the error log.",Es ist ein Fehler aufgetreten. Weitere Informationen finden Sie im Fehlerprotokoll.,module,Magento_CatalogSearch
An error occurred. The email template can not be opened for preview.,Ein Fehler ist aufgetreten. Die E-Mail-Vorlage kann nicht für die Vorschau geöffnet werden.,,
An error was encountered while performing delete operation.,Beim Löschvorgang ist ein Fehler aufgetreten.,module,Magento_Search
An ID is needed. Set the ID and try again.,Eine ID wird benötigt. Stellen Sie die ID ein und versuchen Sie es erneut.,module,Magento_Sales
An inactive store view cannot be saved as default store view,Ein deaktivierter Store View kann nicht als Standard festgelegt werden.,module,Magento_Backend
An invalid base currency has been entered.,Es wurde eine ungültige Basiswährung eingegeben.,module,Magento_Directory
An invoice cannot be created when an order has a status of %1,"Es kann keine Rechnung erstellt werden, wenn eine Bestellung einen Status von %1 hat",module,Magento_Sales
An invoice cannot be created when none of authorization transactions available.,"Eine Rechnung kann nicht erstellt werden, wenn keine der Autorisierungsvorgänge verfügbar ist.",module,Magento_Paypal
An item needs to be selected. Select and try again.,Ein Element muss ausgewählt werden. Auswählen und erneut versuchen.,module,Magento_Backend
An item needs to be selected. Select and try again.,Ein Element muss ausgewählt werden. Auswählen und erneut versuchen.,module,Magento_Ui
An item needs to be selected. Select and try again.,Ein Element muss ausgewählt werden. Auswählen und erneut versuchen.,module,Magento_Catalog
An item object is not specified.,Ein Artikel-Objekt ist nicht bestimmt.,,
An item option with code %1 already exists.,Eine Artikeloption mit dem Code %1 existiert bereits.,,
An unique ID of your magento instance.,Eine eindeutige ID Ihrer Magento-Instanz.,module,Magento_GoogleShoppingAds
An unknown error occurred. Please try another payment method,Es ist ein unbekannter Fehler aufgetreten. Bitte versuchen Sie eine andere Zahlungsmethode.,module,Klarna_Kp
